Date,Close,High,Low,Open,Volume
4/11/2018 20:08,3.99,3.99,3.97,3.97,2772
4/11/2018 20:09,4,4,4,4,100
4/11/2018 20:10,3.995,4,3.995,4,300
4/11/2018 20:11,3.985,4,3.98,4,2800
4/11/2018 20:12,3.98,3.98,3.98,3.98,100
4/11/2018 20:13,3.98,3.985,3.98,3.98,1200
4/11/2018 20:14,3.98,3.98,3.98,3.98,400
4/11/2018 20:15,3.985,3.985,3.98,3.98,500
4/11/2018 20:16,3.99,3.99,3.98,3.98,887
4/11/2018 20:17,3.98,3.98,3.98,3.98,800
4/11/2018 20:18,3.985,3.99,3.985,3.99,200
4/11/2018 20:19,3.98,3.985,3.98,3.985,600
4/11/2018 20:20,3.98,3.99,3.98,3.99,300
4/11/2018 20:21,3.98,3.985,3.98,3.985,700
4/11/2018 20:22,3.985,3.985,3.985,3.985,300
4/11/2018 20:23,4,4,3.985,3.99,13602
4/11/2018 20:24,4,4,3.9965,4,1500
4/11/2018 20:25,3.995,4,3.995,4,900
4/11/2018 20:26,4,4,3.9992,4,1286
4/11/2018 20:27,4,4,3.995,4,400
4/11/2018 20:28,3.99,4,3.9875,3.995,2700
4/11/2018 20:29,3.9601,3.985,3.96,3.985,3920
4/11/2018 20:30,3.94,3.95,3.94,3.95,8488
4/11/2018 20:31,3.935,3.94,3.935,3.935,4309
4/11/2018 20:32,3.95,3.95,3.935,3.94,2300
4/11/2018 20:33,3.95,3.95,3.95,3.95,300
4/11/2018 20:34,3.96,3.96,3.95,3.95,1000
4/11/2018 20:36,3.9594,3.96,3.95,3.96,5400
4/11/2018 20:37,3.95,3.96,3.945,3.955,3279
4/11/2018 20:38,3.95,3.95,3.94,3.95,11406
4/11/2018 20:39,3.945,3.95,3.945,3.95,600
4/11/2018 20:40,3.95,3.95,3.95,3.95,200
4/11/2018 20:41,3.95,3.95,3.9498,3.9498,300
4/11/2018 20:42,3.94,3.9464,3.94,3.945,650
4/11/2018 20:43,3.95,3.95,3.945,3.945,300
4/11/2018 20:44,3.91,3.945,3.9,3.945,47998
4/11/2018 20:45,3.92,3.92,3.92,3.92,600
4/11/2018 20:46,3.92,3.92,3.915,3.92,500
4/11/2018 20:47,3.92,3.92,3.915,3.92,500
4/11/2018 20:48,3.915,3.92,3.91,3.91,675
4/11/2018 20:49,3.915,3.915,3.915,3.915,200
4/11/2018 20:50,3.905,3.915,3.9,3.915,11000
4/11/2018 20:51,3.91,3.91,3.9,3.9,500
4/11/2018 20:52,3.925,3.925,3.905,3.91,2601
4/11/2018 20:53,3.9448,3.9448,3.925,3.925,5450
4/11/2018 20:54,3.93,3.949,3.93,3.94,3100
4/11/2018 20:55,3.93,3.939,3.93,3.939,1000
4/11/2018 20:56,3.96,3.96,3.935,3.939,4250
4/11/2018 20:57,3.96,3.96,3.955,3.955,200
4/11/2018 20:58,3.9598,3.9598,3.9598,3.9598,113
4/11/2018 21:00,3.955,3.96,3.955,3.955,300
4/11/2018 21:02,3.93,3.95,3.93,3.95,5260
4/11/2018 21:03,3.938,3.938,3.93,3.93,1200
4/11/2018 21:05,3.935,3.935,3.93,3.93,1000
4/11/2018 21:06,3.935,3.935,3.935,3.935,100
4/11/2018 21:07,3.935,3.935,3.93,3.93,500
4/11/2018 21:08,3.93,3.93,3.93,3.93,200
4/11/2018 21:10,3.9341,3.9341,3.93,3.93,500
4/11/2018 21:11,3.93,3.94,3.93,3.94,4250
4/11/2018 21:13,3.93,3.9305,3.93,3.9305,5800
4/11/2018 21:14,3.93,3.93,3.93,3.93,600
4/11/2018 21:15,3.9368,3.94,3.9368,3.94,1700
4/11/2018 21:16,3.93,3.935,3.93,3.935,1100
4/11/2018 21:18,3.94,3.94,3.93,3.94,600
4/11/2018 21:19,3.94,3.94,3.94,3.94,200
4/11/2018 21:20,3.94,3.94,3.93,3.93,700
4/11/2018 21:21,3.94,3.94,3.93,3.93,300
4/11/2018 21:22,3.93,3.94,3.93,3.93,897
4/11/2018 21:23,3.92,3.94,3.92,3.94,6383
4/11/2018 21:24,3.9338,3.9338,3.92,3.9239,5000
4/11/2018 21:25,3.94,3.94,3.9302,3.94,1580
4/11/2018 21:27,3.9212,3.9301,3.92,3.9301,5343
4/11/2018 21:28,3.925,3.925,3.925,3.925,100
4/11/2018 21:29,3.915,3.92,3.915,3.92,900
4/11/2018 21:30,3.92,3.92,3.91,3.91,1100
4/11/2018 21:31,3.92,3.92,3.92,3.92,200
4/11/2018 21:32,3.915,3.92,3.915,3.92,3750
4/11/2018 21:34,3.92,3.92,3.92,3.92,1900
4/11/2018 21:35,3.9114,3.92,3.911,3.911,4222
4/11/2018 21:37,3.92,3.92,3.92,3.92,100
4/11/2018 21:38,3.915,3.92,3.911,3.911,1990
4/11/2018 21:39,3.9101,3.919,3.91,3.91,1600
4/11/2018 21:40,3.93,3.93,3.915,3.92,3640
4/11/2018 21:41,3.94,3.94,3.92,3.92,1290
4/11/2018 21:42,3.94,3.94,3.93,3.93,200
4/11/2018 21:43,3.94,3.945,3.94,3.94,1700
4/11/2018 21:44,3.94,3.94,3.94,3.94,2100
4/11/2018 21:45,3.93,3.93,3.93,3.93,100
4/11/2018 21:46,3.93,3.935,3.93,3.935,200
4/11/2018 21:47,3.92,3.93,3.92,3.93,2592
4/11/2018 21:48,3.9232,3.9232,3.9132,3.92,2700
4/11/2018 21:50,3.92,3.92,3.92,3.92,300
4/11/2018 21:51,3.93,3.93,3.93,3.93,100
4/11/2018 21:52,3.92,3.92,3.92,3.92,200
4/11/2018 21:53,3.93,3.93,3.93,3.93,1901
4/11/2018 21:54,3.92,3.9225,3.92,3.9225,200
4/11/2018 21:55,3.93,3.93,3.93,3.93,600
4/11/2018 21:56,3.95,3.95,3.925,3.93,4930
4/11/2018 21:57,3.95,3.95,3.945,3.945,200
4/11/2018 21:58,3.95,3.95,3.945,3.945,200
4/11/2018 21:59,3.94,3.95,3.94,3.95,771
4/11/2018 22:00,3.93,3.94,3.93,3.94,2000
4/11/2018 22:01,3.9302,3.9302,3.9302,3.9302,1250
4/11/2018 22:02,3.94,3.94,3.931,3.939,1200
4/11/2018 22:03,3.9462,3.95,3.9303,3.94,3730
4/11/2018 22:05,3.97,3.97,3.95,3.95,10700
4/11/2018 22:07,3.97,3.97,3.96,3.96,500
4/11/2018 22:08,3.95,3.965,3.95,3.965,1300
4/11/2018 22:09,3.95,3.95,3.95,3.95,200
4/11/2018 22:10,3.94,3.95,3.94,3.95,1844
4/11/2018 22:11,3.95,3.95,3.94,3.94,400
4/11/2018 22:12,3.97,3.97,3.95,3.95,3100
4/11/2018 22:13,3.97,3.97,3.97,3.97,1979
4/11/2018 22:16,3.95,3.96,3.95,3.96,3400
4/11/2018 22:17,3.95,3.95,3.95,3.95,1000
4/11/2018 22:18,3.96,3.96,3.96,3.96,100
4/11/2018 22:21,3.95,3.96,3.95,3.96,900
4/11/2018 22:22,3.95,3.95,3.95,3.95,400
4/11/2018 22:23,3.95,3.95,3.95,3.95,300
4/11/2018 22:24,3.955,3.96,3.955,3.96,400
4/11/2018 22:25,3.96,3.96,3.96,3.96,300
4/11/2018 22:26,3.96,3.96,3.95,3.96,400
4/11/2018 22:27,3.96,3.96,3.96,3.96,200
4/11/2018 22:28,3.96,3.96,3.96,3.96,300
4/11/2018 22:29,3.97,3.975,3.96,3.96,4654
4/11/2018 22:30,3.9648,3.9648,3.9648,3.9648,275
4/11/2018 22:32,3.965,3.965,3.965,3.965,150
4/11/2018 22:33,3.97,3.97,3.97,3.97,100
4/11/2018 22:34,3.97,3.97,3.96,3.96,500
4/11/2018 22:35,3.99,3.99,3.97,3.97,2100
4/11/2018 22:36,3.995,3.995,3.99,3.99,400
4/11/2018 22:37,4,4,4,4,100
4/11/2018 22:38,4,4,4,4,600
4/11/2018 22:39,4,4,3.999,4,1402
4/11/2018 22:40,4,4,4,4,500
4/11/2018 22:41,4,4,4,4,400
4/11/2018 22:42,4,4,4,4,500
4/11/2018 22:43,4,4,4,4,500
4/11/2018 22:44,4,4,4,4,600
4/11/2018 22:45,3.98,4,3.98,4,5520
4/11/2018 22:46,3.99,3.99,3.99,3.99,100
4/11/2018 22:47,3.9801,3.99,3.9801,3.99,400
4/11/2018 22:48,3.98,3.985,3.98,3.98,2500
4/11/2018 22:49,3.99,3.99,3.98,3.98,1590
4/11/2018 22:50,4,4,3.99,4,300
4/11/2018 22:51,3.999,4.005,3.99,4,20443
4/11/2018 22:52,4,4,4,4,100
4/11/2018 22:53,4,4.005,4,4,9929
4/11/2018 22:54,4.005,4.005,4,4,8938
4/11/2018 22:55,4,4,4,4,2800
4/11/2018 22:56,4,4,4,4,1400
4/11/2018 22:57,4,4.005,3.9932,4,4581
4/11/2018 22:58,4,4,4,4,1400
4/11/2018 22:59,4,4,4,4,300
4/11/2018 23:00,4,4,4,4,500
4/11/2018 23:01,4,4,4,4,100
4/11/2018 23:02,4,4,4,4,1700
4/11/2018 23:03,4,4,4,4,800
4/11/2018 23:04,4,4,4,4,300
4/11/2018 23:05,4,4,3.999,3.999,500
4/11/2018 23:06,4,4.005,4,4,2082
4/11/2018 23:07,4,4,3.995,3.995,350
4/11/2018 23:08,3.98,4,3.98,4,3700
4/11/2018 23:09,3.99,3.99,3.99,3.99,100
4/11/2018 23:10,3.97,3.99,3.97,3.99,2824
4/11/2018 23:11,3.98,3.98,3.97,3.97,1056
4/11/2018 23:12,3.98,3.98,3.98,3.98,100
4/11/2018 23:13,3.98,3.98,3.98,3.98,540
4/11/2018 23:14,3.99,3.995,3.99,3.99,800
4/11/2018 23:15,3.99,4,3.99,4,900
4/11/2018 23:16,3.97,3.985,3.97,3.98,1800
4/11/2018 23:17,3.99,3.99,3.98,3.98,700
4/11/2018 23:18,4,4,4,4,100
4/11/2018 23:19,4,4,4,4,100
4/11/2018 23:20,4,4,4,4,300
4/11/2018 23:21,3.985,4,3.98,3.99,3000
4/11/2018 23:22,3.985,3.985,3.985,3.985,100
4/11/2018 23:23,3.99,3.99,3.99,3.99,200
4/11/2018 23:24,3.99,3.99,3.99,3.99,1100
4/11/2018 23:25,4,4,4,4,400
4/11/2018 23:26,4,4,4,4,200
4/11/2018 23:27,4,4,3.995,3.995,400
4/11/2018 23:28,3.99,4,3.99,4,400
4/11/2018 23:29,4,4,4,4,300
4/11/2018 23:30,4,4,4,4,600
4/11/2018 23:31,3.995,4,3.995,4,3700
4/11/2018 23:32,4,4,4,4,200
4/11/2018 23:33,4,4,4,4,300
4/11/2018 23:34,4,4,4,4,500
4/11/2018 23:35,4,4,4,4,200
4/11/2018 23:36,4,4,4,4,300
4/11/2018 23:37,4,4,4,4,700
4/11/2018 23:38,4,4,4,4,400
4/11/2018 23:39,4,4,4,4,400
4/11/2018 23:40,4,4,3.9902,3.9902,842
4/11/2018 23:41,3.99,4,3.99,4,500
4/11/2018 23:42,3.97,3.995,3.97,3.99,5195
4/11/2018 23:43,3.96,3.97,3.96,3.97,2300
4/11/2018 23:44,3.98,3.98,3.9699,3.97,1650
4/11/2018 23:45,3.99,3.99,3.98,3.98,200
4/11/2018 23:46,3.98,3.99,3.98,3.99,1100
4/11/2018 23:47,3.985,3.99,3.98,3.98,600
4/11/2018 23:48,3.98,3.985,3.98,3.985,1450
4/11/2018 23:49,3.975,3.975,3.97,3.975,600
4/11/2018 23:50,3.975,3.98,3.97,3.97,5000
4/11/2018 23:51,3.985,3.985,3.975,3.98,805
4/11/2018 23:52,3.99,3.99,3.99,3.99,100
4/11/2018 23:53,3.99,3.99,3.99,3.99,100
4/11/2018 23:54,3.98,3.99,3.97,3.99,2500
4/11/2018 23:55,3.975,3.975,3.975,3.975,100
4/11/2018 23:56,3.955,3.98,3.95,3.97,6576
4/11/2018 23:57,3.955,3.96,3.95,3.96,5300
4/11/2018 23:58,3.96,3.96,3.96,3.96,200
4/11/2018 23:59,3.97,3.97,3.96,3.96,1300
4/12/2018 0:00,3.98,3.98,3.97,3.97,800
4/12/2018 0:01,3.98,3.98,3.98,3.98,400
4/12/2018 0:02,3.99,3.99,3.99,3.99,300
4/12/2018 0:03,3.975,3.99,3.975,3.99,1400
4/12/2018 0:05,3.985,3.985,3.97,3.97,1200
4/12/2018 0:06,3.985,3.99,3.985,3.99,200
4/12/2018 0:07,3.98,3.985,3.98,3.98,600
4/12/2018 0:08,3.99,3.99,3.99,3.99,300
4/12/2018 0:09,3.99,3.995,3.99,3.99,1800
4/12/2018 0:10,3.982,3.995,3.98,3.99,1300
4/12/2018 0:11,3.9901,4,3.99,3.99,8400
4/12/2018 0:12,3.989,3.995,3.98,3.99,1300
4/12/2018 0:13,3.98,3.985,3.97,3.985,2504
4/12/2018 0:15,3.97,3.98,3.97,3.98,2800
4/12/2018 0:16,3.97,3.975,3.97,3.97,400
4/12/2018 0:17,3.975,3.975,3.97,3.97,200
4/12/2018 0:18,3.98,3.98,3.97,3.97,700
4/12/2018 0:19,3.98,3.98,3.97,3.97,200
4/12/2018 0:20,3.98,3.98,3.97,3.98,600
4/12/2018 0:21,3.99,3.99,3.98,3.98,1000
4/12/2018 0:22,3.99,3.99,3.99,3.99,500
4/12/2018 0:23,4,4,3.99,3.99,1300
4/12/2018 0:24,4,4,3.99,3.99,900
4/12/2018 0:25,3.99,4,3.99,4,400
4/12/2018 0:26,4,4,4,4,500
4/12/2018 0:27,3.9936,4,3.99,4,2600
4/12/2018 0:28,4,4,4,4,400
4/12/2018 0:29,4,4,3.99,4,5900
4/12/2018 0:30,3.98,4,3.98,4,6337
4/12/2018 0:31,4,4,3.99,3.99,700
4/12/2018 0:32,4,4,4,4,200
4/12/2018 0:33,4,4,4,4,300
4/12/2018 0:34,3.9921,4,3.9921,4,750
4/12/2018 0:35,4,4,4,4,500
4/12/2018 0:36,4,4,4,4,600
4/12/2018 0:37,4,4,3.99,4,1200
4/12/2018 0:38,3.99,4,3.99,4,400
4/12/2018 0:39,4,4,4,4,400
4/12/2018 0:40,4,4,4,4,500
4/12/2018 0:41,4,4,4,4,700
4/12/2018 0:42,4,4,4,4,600
4/12/2018 0:43,4,4,4,4,2100
4/12/2018 0:44,4,4,4,4,200
4/12/2018 0:45,3.99,4,3.98,4,5800
4/12/2018 0:46,3.975,3.99,3.975,3.99,1513
4/12/2018 0:47,3.97,3.98,3.97,3.98,3000
4/12/2018 0:48,3.98,3.98,3.98,3.98,800
4/12/2018 0:49,3.99,3.99,3.985,3.985,400
4/12/2018 0:50,3.99,3.99,3.985,3.985,200
4/12/2018 0:51,3.99,3.99,3.9855,3.99,5200
4/12/2018 0:52,3.99,3.99,3.99,3.99,300
4/12/2018 0:53,3.99,3.99,3.99,3.99,500
4/12/2018 0:54,3.99,3.99,3.985,3.985,1810
4/12/2018 0:55,3.99,3.99,3.99,3.99,600
4/12/2018 0:56,4,4,3.99,3.99,2155
4/12/2018 0:57,4,4,4,4,1242
4/12/2018 0:58,4,4,4,4,900
4/12/2018 0:59,4,4,4,4,1000
4/12/2018 1:00,4,4,4,4,1330
4/12/2018 1:01,3.985,4,3.985,4,7400
4/12/2018 1:02,3.995,4,3.98,3.98,3599
4/12/2018 1:03,3.99,4,3.99,4,200
4/12/2018 1:04,4,4,4,4,400
4/12/2018 1:05,4,4,3.99,4,900
4/12/2018 1:06,4,4,3.99,3.99,400
4/12/2018 1:07,4,4,3.99,3.99,1500
4/12/2018 1:08,4,4,3.9944,4,4453
4/12/2018 1:09,4,4,3.995,4,4500
4/12/2018 1:10,4,4,3.99,3.99,2100
4/12/2018 1:11,4,4,3.99,4,1400
4/12/2018 1:12,4,4,3.99,3.995,1500
4/12/2018 1:13,3.98,4,3.975,3.99,11320
4/12/2018 1:14,3.975,3.9792,3.97,3.97,3825
4/12/2018 1:15,3.97,3.975,3.97,3.97,700
4/12/2018 1:16,3.975,3.98,3.97,3.98,1200
4/12/2018 1:17,3.99,3.99,3.975,3.98,3329
4/12/2018 1:18,3.985,3.99,3.985,3.99,1100
4/12/2018 1:19,3.995,4,3.99,3.99,2200
4/12/2018 1:20,4,4,3.995,4,3200
4/12/2018 1:21,4,4,3.995,4,4099
4/12/2018 1:22,4,4,3.99,4,6700
4/12/2018 1:23,3.995,4,3.99,4,15400
4/12/2018 1:24,3.99,4,3.99,3.995,2000
4/12/2018 1:25,4,4,3.99,3.99,3733
4/12/2018 1:26,4,4,3.99,3.995,6709
4/12/2018 1:27,3.975,4,3.975,3.99,8758
4/12/2018 1:28,3.97,3.98,3.97,3.975,2902
4/12/2018 1:29,3.965,3.98,3.96,3.98,21213
4/12/2018 1:30,3.96,3.97,3.95,3.96,34183
4/12/2018 19:00,3.97,3.97,3.97,3.97,6872
4/12/2018 19:01,3.9872,4,3.9719,3.9719,3600
4/12/2018 19:02,4.049,4.049,4,4,6285
4/12/2018 19:03,4.009,4.02,3.99,4.02,6076
4/12/2018 19:04,3.9701,4,3.9701,4,2574
4/12/2018 19:05,4.03,4.03,3.9889,3.99,1400
4/12/2018 19:06,4.01,4.01,4.01,4.01,200
4/12/2018 19:07,3.99,4,3.99,4,975
4/12/2018 19:08,3.99,4.009,3.99,3.99,1400
4/12/2018 19:09,3.99,3.9987,3.99,3.9987,970
4/12/2018 19:10,4.02,4.02,3.99,3.99,2200
4/12/2018 19:11,4.01,4.02,4.01,4.02,3058
4/12/2018 19:12,3.99,4,3.99,4,11950
4/12/2018 19:13,3.996,3.996,3.996,3.996,1500
4/12/2018 19:15,4.02,4.02,4,4,2067
4/12/2018 19:16,4.015,4.02,4.0101,4.02,3009
4/12/2018 19:17,4.0119,4.02,4.0119,4.02,772
4/12/2018 19:18,4.01,4.03,4,4.01,11930
4/12/2018 19:19,4.01,4.0103,4.01,4.01,876
4/12/2018 19:20,4,4.0097,4,4.0097,7900
4/12/2018 19:21,4.02,4.02,4,4,710
4/12/2018 19:22,4.01,4.01,4.01,4.01,156
4/12/2018 19:23,4.0196,4.02,4.0196,4.02,246
4/12/2018 19:24,4.03,4.03,4.01,4.02,3100
4/12/2018 19:25,4.03,4.0314,4.03,4.0314,11982
4/12/2018 19:26,4.02,4.02,4.02,4.02,494
4/12/2018 19:27,4.02,4.02,4.0134,4.02,3000
4/12/2018 19:28,4.02,4.02,4.02,4.02,400
4/12/2018 19:29,4.03,4.04,4.02,4.02,879
4/12/2018 19:30,4.0398,4.0398,4.0398,4.0398,250
4/12/2018 19:31,4.04,4.04,4.03,4.03,2600
4/12/2018 19:32,4.045,4.045,4.04,4.04,400
4/12/2018 19:33,4.11,4.11,4.0499,4.0499,30265
4/12/2018 19:34,4.12,4.12,4.1101,4.12,500
4/12/2018 19:35,4.13,4.135,4.11,4.1146,18900
4/12/2018 19:36,4.105,4.115,4.1,4.115,3000
4/12/2018 19:38,4.095,4.1,4.09,4.0999,500
4/12/2018 19:39,4.1,4.1,4.0834,4.095,8454
4/12/2018 19:40,4.105,4.11,4.1,4.1,17766
4/12/2018 19:41,4.1,4.1001,4.099,4.1001,33917
4/12/2018 19:42,4.1,4.11,4.0999,4.0999,6650
4/12/2018 19:43,4.12,4.12,4.1,4.1,5249
4/12/2018 19:44,4.13,4.15,4.13,4.13,10297
4/12/2018 19:45,4.13,4.13,4.1268,4.1273,7900
4/12/2018 19:46,4.13,4.13,4.13,4.13,6627
4/12/2018 19:47,4.13,4.13,4.13,4.13,100
4/12/2018 19:48,4.13,4.13,4.12,4.13,1500
4/12/2018 19:49,4.15,4.15,4.13,4.13,3032
4/12/2018 19:50,4.1499,4.1499,4.1499,4.1499,100
4/12/2018 19:51,4.1801,4.19,4.15,4.15,5800
4/12/2018 19:52,4.18,4.18,4.17,4.18,4013
4/12/2018 19:53,4.209,4.23,4.18,4.19,13238
4/12/2018 19:54,4.209,4.209,4.19,4.19,600
4/12/2018 19:55,4.21,4.21,4.21,4.21,100
4/12/2018 19:56,4.1901,4.2001,4.19,4.2001,3625
4/12/2018 19:57,4.209,4.21,4.1993,4.1993,2276
4/12/2018 19:58,4.21,4.22,4.204,4.204,29572
4/12/2018 19:59,4.23,4.24,4.2101,4.2101,4998
4/12/2018 20:00,4.249,4.26,4.2251,4.23,26371
4/12/2018 20:01,4.24,4.24,4.24,4.24,420
4/12/2018 20:02,4.2,4.24,4.2,4.2385,4100
4/12/2018 20:03,4.1998,4.1998,4.18,4.1914,7050
4/12/2018 20:05,4.2,4.2,4.1959,4.1959,300
4/12/2018 20:06,4.197,4.2,4.197,4.2,6557
4/12/2018 20:07,4.1902,4.2,4.1902,4.2,1700
4/12/2018 20:08,4.18,4.2,4.17,4.1932,7954
4/12/2018 20:09,4.16,4.18,4.16,4.17,1980
4/12/2018 20:10,4.15,4.151,4.1477,4.15,12000
4/12/2018 20:11,4.16,4.16,4.141,4.145,14515
4/12/2018 20:12,4.1775,4.185,4.16,4.16,3000
4/12/2018 20:13,4.175,4.18,4.175,4.18,758
4/12/2018 20:14,4.18,4.18,4.17,4.17,2617
4/12/2018 20:15,4.1766,4.18,4.1766,4.18,6460
4/12/2018 20:16,4.17,4.18,4.17,4.18,17853
4/12/2018 20:17,4.17,4.17,4.17,4.17,190
4/12/2018 20:18,4.17,4.17,4.17,4.17,100
4/12/2018 20:20,4.17,4.175,4.16,4.17,16631
4/12/2018 20:21,4.18,4.18,4.1716,4.1716,3400
4/12/2018 20:22,4.18,4.18,4.17,4.18,5404
4/12/2018 20:23,4.1789,4.185,4.1768,4.18,3527
4/12/2018 20:24,4.18,4.185,4.18,4.18,1300
4/12/2018 20:25,4.18,4.18,4.18,4.18,4200
4/12/2018 20:26,4.18,4.1881,4.1743,4.1743,7142
4/12/2018 20:27,4.18,4.18,4.1793,4.1793,1990
4/12/2018 20:28,4.18,4.18,4.1799,4.18,8289
4/12/2018 20:29,4.18,4.18,4.18,4.18,100
4/12/2018 20:30,4.18,4.18,4.18,4.18,300
4/12/2018 20:32,4.171,4.18,4.171,4.18,1050
4/12/2018 20:33,4.17,4.18,4.17,4.18,700
4/12/2018 20:34,4.1703,4.18,4.1703,4.18,220
4/12/2018 20:35,4.18,4.18,4.18,4.18,200
4/12/2018 20:36,4.18,4.18,4.18,4.18,200
4/12/2018 20:37,4.18,4.18,4.18,4.18,100
4/12/2018 20:38,4.18,4.18,4.18,4.18,200
4/12/2018 20:39,4.18,4.18,4.18,4.18,400
4/12/2018 20:40,4.18,4.18,4.18,4.18,100
4/12/2018 20:41,4.1701,4.18,4.1701,4.18,503
4/12/2018 20:42,4.18,4.18,4.18,4.18,300
4/12/2018 20:43,4.18,4.18,4.18,4.18,300
4/12/2018 20:44,4.18,4.18,4.18,4.18,200
4/12/2018 20:45,4.18,4.18,4.18,4.18,300
4/12/2018 20:46,4.18,4.18,4.175,4.18,1000
4/12/2018 20:47,4.19,4.19,4.18,4.18,7438
4/12/2018 20:48,4.2,4.2,4.185,4.185,12800
4/12/2018 20:49,4.2,4.21,4.2,4.21,400
4/12/2018 20:50,4.1968,4.2,4.19,4.2,3288
4/12/2018 20:51,4.19,4.19,4.19,4.19,300
4/12/2018 20:52,4.173,4.19,4.173,4.19,2891
4/12/2018 20:53,4.15,4.17,4.15,4.17,3937
4/12/2018 20:54,4.15,4.155,4.15,4.1525,500
4/12/2018 20:55,4.15,4.16,4.15,4.16,700
4/12/2018 20:56,4.125,4.15,4.12,4.15,15460
4/12/2018 20:57,4.12,4.13,4.12,4.13,4600
4/12/2018 20:58,4.12,4.13,4.12,4.12,4800
4/12/2018 20:59,4.12,4.125,4.09,4.125,10520
4/12/2018 21:00,4.1101,4.1101,4.1101,4.1101,139
4/12/2018 21:01,4.12,4.12,4.12,4.12,200
4/12/2018 21:02,4.1245,4.1245,4.115,4.12,3427
4/12/2018 21:03,4.1299,4.13,4.12,4.1225,500
4/12/2018 21:04,4.13,4.13,4.12,4.1289,1510
4/12/2018 21:06,4.12,4.13,4.12,4.13,300
4/12/2018 21:07,4.13,4.13,4.12,4.12,1800
4/12/2018 21:08,4.125,4.125,4.125,4.125,200
4/12/2018 21:09,4.125,4.13,4.12,4.13,500
4/12/2018 21:10,4.13,4.13,4.1299,4.1299,400
4/12/2018 21:11,4.1254,4.1254,4.1254,4.1254,2500
4/12/2018 21:12,4.12,4.13,4.12,4.13,400
4/12/2018 21:13,4.13,4.13,4.12,4.1225,600
4/12/2018 21:15,4.12,4.13,4.12,4.13,1700
4/12/2018 21:16,4.13,4.13,4.12,4.1202,799
4/12/2018 21:17,4.13,4.13,4.125,4.125,200
4/12/2018 21:18,4.125,4.13,4.12,4.12,3400
4/12/2018 21:19,4.13,4.13,4.12,4.13,2800
4/12/2018 21:20,4.13,4.13,4.13,4.13,100
4/12/2018 21:21,4.12,4.13,4.12,4.13,500
4/12/2018 21:22,4.125,4.13,4.125,4.13,300
4/12/2018 21:23,4.13,4.13,4.12,4.13,400
4/12/2018 21:24,4.12,4.13,4.12,4.13,700
4/12/2018 21:25,4.13,4.13,4.12,4.13,500
4/12/2018 21:26,4.125,4.13,4.12,4.13,1400
4/12/2018 21:27,4.13,4.13,4.125,4.13,400
4/12/2018 21:28,4.125,4.13,4.12,4.13,700
4/12/2018 21:29,4.12,4.13,4.12,4.13,1200
4/12/2018 21:30,4.13,4.13,4.13,4.13,200
4/12/2018 21:31,4.125,4.13,4.125,4.125,1100
4/12/2018 21:32,4.12,4.13,4.12,4.13,500
4/12/2018 21:33,4.13,4.13,4.13,4.13,300
4/12/2018 21:34,4.125,4.125,4.125,4.125,100
4/12/2018 21:35,4.13,4.13,4.12,4.125,400
4/12/2018 21:36,4.12,4.12,4.12,4.12,600
4/12/2018 21:37,4.13,4.13,4.125,4.13,400
4/12/2018 21:38,4.13,4.13,4.125,4.125,500
4/12/2018 21:39,4.1,4.125,4.1,4.125,12950
4/12/2018 21:40,4.1,4.11,4.095,4.095,2900
4/12/2018 21:41,4.1,4.11,4.1,4.11,400
4/12/2018 21:42,4.09,4.1,4.09,4.1,1710
4/12/2018 21:43,4.09,4.09,4.09,4.09,100
4/12/2018 21:44,4.1,4.1,4.1,4.1,1200
4/12/2018 21:45,4.1,4.1,4.1,4.1,800
4/12/2018 21:46,4.105,4.105,4.105,4.105,200
4/12/2018 21:47,4.1,4.105,4.1,4.105,7500
4/12/2018 21:48,4.09,4.11,4.09,4.105,3100
4/12/2018 21:49,4.06,4.09,4.051,4.09,6255
4/12/2018 21:50,4.06,4.065,4.05,4.06,14500
4/12/2018 21:51,4.065,4.07,4.06,4.06,1750
4/12/2018 21:52,4.065,4.07,4.065,4.07,300
4/12/2018 21:53,4.065,4.065,4.065,4.065,100
4/12/2018 21:54,4.0665,4.07,4.0665,4.07,7600
4/12/2018 21:55,4.07,4.07,4.065,4.065,400
4/12/2018 21:56,4.07,4.08,4.065,4.07,3090
4/12/2018 21:57,4.08,4.08,4.08,4.08,800
4/12/2018 21:58,4.1,4.1,4.085,4.085,4699
4/12/2018 21:59,4.0899,4.1,4.0899,4.1,2500
4/12/2018 22:00,4.0899,4.0899,4.0899,4.0899,100
4/12/2018 22:01,4.083,4.083,4.083,4.083,4290
4/12/2018 22:02,4.0899,4.0899,4.0899,4.0899,100
4/12/2018 22:03,4.09,4.09,4.0899,4.0899,200
4/12/2018 22:06,4.0842,4.0842,4.0842,4.0842,500
4/12/2018 22:08,4.09,4.09,4.0899,4.0899,200
4/12/2018 22:11,4.1,4.1,4.0899,4.0899,1050
4/12/2018 22:13,4.095,4.095,4.095,4.095,200
4/12/2018 22:14,4.1,4.1,4.1,4.1,100
4/12/2018 22:15,4.1,4.1,4.0965,4.0997,2300
4/12/2018 22:17,4.1,4.11,4.1,4.1,5687
4/12/2018 22:18,4.1,4.105,4.1,4.1,300
4/12/2018 22:19,4.09,4.1,4.09,4.1,1800
4/12/2018 22:20,4.09,4.095,4.09,4.095,870
4/12/2018 22:21,4.08,4.08,4.08,4.08,867
