Date,Open,High,Low,Close,Adj Close,Volume
3/10/2011,620.75,629.25,617.138,619.088013,436.440308,501652
4/10/2011,611.775024,620.825012,605,610.174988,430.156921,534068
5/10/2011,615.763,624.75,609.5,613.575012,432.553802,505236
7/10/2011,638.838013,643.700012,622,626.763,441.850952,823776
10/10/2011,636,649.75,632.450012,647.825012,456.699158,609404
11/10/2011,645.75,648.825012,623.275024,627.299988,442.229553,1163444
12/10/2011,650.25,672.5,650.25,670.125,472.420013,3809656
13-10-2011,678,682,662.75,673.838013,475.037506,1240240
14-10-2011,676.75,687.525024,671.75,686.161987,483.725677,1084024
17-10-2011,690.25,690.75,680.099976,686.812012,484.18399,1030972
18-10-2011,674.75,681,671.674988,675.775024,476.403076,902604
19-10-2011,680,683.5,675.25,681.812012,480.659088,464076
20-10-2011,673,689.5,671.5,686.487,494.8414,341504
21-10-2011,686.5,686.5,676.799988,680.674988,490.651917,374600
24-10-2011,686.75,693.450012,685.513,691.924988,498.761322,325216
25-10-2011,700,722.5,700,713.375,514.223083,885084
28-10-2011,715.5,742.825012,707.75,714.911987,515.330994,1056308
31-10-2011,711.5,724.474976,711.5,718.799988,518.133606,491264
1/11/2011,710.025024,718.687988,704.25,709.299988,511.285828,364984
2/11/2011,705.75,713.388,703.75,707.161987,509.744598,506224
3/11/2011,708.424988,710.5,691.888,700.536987,504.969177,408748
4/11/2011,711.5,712.5,698.5,707.275024,509.82608,948584
8/11/2011,702.5,711.75,697.775024,709.786987,511.636749,574836
9/11/2011,710.25,715.474976,705.375,708.025024,510.366638,403228
11/11/2011,687.5,701.612,680,693.900024,500.184967,643780
14-11-2011,701.25,707.5,699.263,702.112,506.104401,272832
15-11-2011,701.174988,704.724976,695.025024,698.125,503.230438,425476
16-11-2011,699,700.924988,689.612,694.025024,500.274994,305124
17-11-2011,692.25,696.812012,682.911987,687.700012,495.715729,342056
18-11-2011,683.75,690.75,680.125,684.875,493.679352,234976
21-11-2011,680.75,683.25,650.025024,665.299988,479.569031,422108
22-11-2011,657.25,690.138,653,680.786987,490.732605,1041696
23-11-2011,672,672.224976,653.950012,662.638,477.650299,444628
24-11-2011,662,670.724976,647.013,666.650024,480.542328,661096
25-11-2011,663.5,663.5,647.513,650.150024,468.648499,774664
28-11-2011,655,663.75,653.25,660.812012,476.334106,965488
29-11-2011,658,658.400024,646.263,651.525024,469.639679,745144
30-11-2011,626.338013,655.5,626.338013,651.888,469.901367,433948
1/12/2011,666.25,672.75,658.763,663.200012,478.055328,348528
2/12/2011,662.5,678.75,658.75,674.200012,485.984589,322516
5/12/2011,673.737,678.25,668.75,675.013,486.570618,226708
7/12/2011,675.013,692.25,671.25,688.200012,496.076233,575072
8/12/2011,686.75,689.5,674.25,680.937988,490.841522,335772
9/12/2011,666.875,683.549988,664.812012,676.536987,487.669098,379784
12/12/2011,679.75,687.200012,675,682.812012,492.192352,693660
13-12-2011,681.025024,691.049988,677.5,688.661987,496.409119,1060372
14-12-2011,688.25,691.25,681.625,685.224976,493.93161,429452
15-12-2011,682.25,682.974976,666.25,678.812012,489.308929,555848
16-12-2011,674.75,693.75,672.838013,679.299988,489.660767,588916
19-12-2011,673.75,675.875,663.900024,668.536987,481.902466,419164
20-12-2011,671.5,674.650024,662.987,666.838013,480.677795,396620
21-12-2011,678.724976,688.362,670.25,686.062012,494.535034,744596
22-12-2011,669.950012,686.062012,661.950012,678.700012,489.228302,478940
23-12-2011,683.786987,684.088013,670.786987,673.713013,485.633514,330232
26-12-2011,672.25,695.5,672.25,693.338013,499.779724,437888
27-12-2011,691.987,699.75,685,690.411987,497.670685,373804
28-12-2011,690.036987,700,688.5,695.213013,501.131348,871624
29-12-2011,688.75,693.724976,682.5,685.911987,494.42691,283152
30-12-2011,686.450012,693.5,685.25,691.263,498.284058,206796
2/1/2012,690.974976,703.424988,685.5,701.213013,505.456329,511304
3/1/2012,706.25,721.674988,704.888,716.150024,516.223389,769104
4/1/2012,713.5,718,710.5,713.562012,514.357971,592956
5/1/2012,710,719,707.75,709.724976,511.592102,490356
6/1/2012,709.724976,717.088013,702.5,707.661987,510.10498,795720
9/1/2012,712.187988,716.5,705,709.049988,511.105469,428964
10/1/2012,714.25,719.224976,712.525024,715.75,515.93512,642348
11/1/2012,716.75,723.825012,703.125,706.5,509.267426,741308
12/1/2012,686,686,644.5,647.150024,466.486145,4118044
13-01-2012,652.75,654.687988,638.75,646.388,465.936768,1704496
16-01-2012,646.200012,660.25,645,658.525024,474.685486,886432
17-01-2012,662.5,667,658.525024,665.062012,479.397614,580560
18-01-2012,661,661,646.325012,652.638,470.441956,483560
19-01-2012,652.075012,655.888,644.25,647.974976,467.08075,478148
20-01-2012,649.974976,652.487,643.799988,645.888,465.576294,423428
23-01-2012,645,654,645,649.987,468.531128,285236
24-01-2012,655.25,659.799988,648.838013,655.025024,472.162598,327772
25-01-2012,657.5,667.5,656.187988,664.937988,479.308167,364720
27-01-2012,664.937988,682.474976,664.937988,680.150024,490.273407,547168
30-01-2012,675,679.75,672.513,676.474976,487.62439,254444
31-01-2012,678.75,688,677,685.838013,494.373596,290168
1/2/2012,685.424988,685.424988,673.963013,683.713013,492.841797,301476
2/2/2012,686.224976,695,682.138,688.362,496.192902,336692
3/2/2012,685,696.650024,684.75,694.987,500.968475,300460
6/2/2012,700.549988,702.25,688.799988,694.075012,500.311066,301752
7/2/2012,700.025024,700.025024,678.588013,681.263,491.075836,841468
8/2/2012,687.25,694.974976,686.25,692.161987,498.932037,234564
9/2/2012,687.5,705,683,701.812012,505.888184,307820
10/2/2012,697.513,699.687988,688.411987,695.674988,501.464417,278248
13-02-2012,694.987,698.638,688.025024,696.075012,501.752838,206296
14-02-2012,693.75,702,691.25,700.099976,504.654083,276568
15-02-2012,704.025024,718.75,704.025024,716.812012,516.700562,491628
16-02-2012,715,727.150024,715,725.838013,523.206909,383960
17-02-2012,727.75,743.75,725,737.650024,531.721313,556352
21-02-2012,737.650024,739.737,728.062012,734.286987,529.297119,261008
22-02-2012,735,747.5,727,738.161987,532.090332,556788
23-02-2012,732.75,745.388,729,733.75,528.910034,269524
24-02-2012,734,743,731.575012,736.825012,531.126526,237124
27-02-2012,740.025024,740.025024,713.75,720.088013,519.062134,228344
28-02-2012,721.25,727.187988,713.75,717.862,517.457458,252640
29-02-2012,725,727.25,716.25,718.849976,518.169617,386584
1/3/2012,716.25,717.5,701.575012,712.200012,513.37616,282184
2/3/2012,715.049988,716.25,704.125,711.650024,512.979797,191588
5/3/2012,713,716.362,699,702.338013,506.267395,162940
6/3/2012,701,719.924988,700.650024,712.263,513.421509,210732
7/3/2012,711.25,722,709.25,719.900024,518.926514,395756
9/3/2012,719.900024,726.099976,713.025024,714.963013,515.367737,187092
12/3/2012,727.763,727.875,696.75,704.200012,507.609589,347636
13-03-2012,709.049988,717,709.049988,714.862,515.295044,152704
14-03-2012,721.25,728.838013,708.888,719.825012,518.872498,480784
15-03-2012,720.536987,725.562012,717.5,720.450012,519.322937,140560
16-03-2012,725,727.5,712.536987,716.513,516.484985,272752
19-03-2012,722.025024,724.299988,703.036987,708.263,510.538208,162824
20-03-2012,705.888,713,700.763,706.325012,509.141296,339568
21-03-2012,706.799988,722.5,705.763,716.724976,516.638,181920
22-03-2012,716.75,718.25,704.375,706.75,509.447693,182312
23-03-2012,709.75,721.25,708.25,717.588013,517.259888,172984
26-03-2012,713,717,705.25,707.862,510.249207,178264
27-03-2012,714.25,725,708.25,718.838013,518.161011,798552
28-03-2012,717.474976,718.299988,705.900024,710.388,512.069946,175372
29-03-2012,709.974976,709.974976,692.487,697.75,502.960114,342520
30-03-2012,700,717.5,700,716.237,516.286194,1563144
2/4/2012,716.25,721.924988,710.75,713.437988,514.268494,134520
3/4/2012,718.5,718.75,710.875,713.799988,514.529419,329536
4/4/2012,714.875,718.5,710.825012,712.612,513.673218,147392
9/4/2012,712.612,714.388,703.513,705.687988,508.682068,441380
10/4/2012,712,712,685,694.200012,500.401184,294448
11/4/2012,691.25,706.25,685.5,700.588013,505.005768,381212
12/4/2012,707.5,709.974976,685.025024,687.513,495.580994,374876
13-04-2012,635,635,597.525024,600.825012,433.093536,6100296
16-04-2012,595.25,606.575012,584.036987,592.338013,426.97583,2335572
17-04-2012,597.775024,598.474976,584,595.187988,429.030121,1308616
18-04-2012,600,600.737,589.25,593.263,427.642609,1300412
19-04-2012,592.5,602.125,592.112,601.036987,433.246399,984384
20-04-2012,596.812012,606.924988,591.25,601.562012,433.624786,783068
23-04-2012,599,599,576.562012,577.987,416.631165,1576424
24-04-2012,577.5,591.224976,550,587.138,423.227539,3168616
25-04-2012,589,591.437988,576.25,587.200012,423.272247,1315408
26-04-2012,587.025024,594.5,585.299988,589.549988,424.966125,1188216
27-04-2012,589,599.75,589,597.549988,430.732788,1490492
30-04-2012,597.5,616.75,596.5,615.650024,443.779877,579940
2/5/2012,615.650024,622.088013,615.650024,617.812012,445.338318,400536
3/5/2012,612.5,623.974976,612.5,621.088013,447.699799,1068480
4/5/2012,618.062012,624.5,606.200012,610.286987,439.914001,421064
7/5/2012,600.75,611.299988,592,607.650024,438.013184,380004
8/5/2012,600,601.424988,582.575012,597.987,431.047882,576824
9/5/2012,592,598.424988,589.599976,591.924988,426.678192,443756
10/5/2012,591.75,596.224976,582.25,587.049988,423.164093,790520
11/5/2012,586.5,589.875,573.275024,577.963013,416.613922,630472
14-05-2012,581,586.338013,576.125,584.5,421.325989,519472
15-05-2012,577.25,606.099976,577.25,602.799988,434.51712,426800
16-05-2012,594.312012,595.75,588.75,591.599976,426.443787,303032
17-05-2012,591.875,594.174988,586.911987,592.838013,427.336273,385316
18-05-2012,581.5,599.75,576.25,596.349976,429.867859,331520
21-05-2012,599,599,582.013,586.125,422.497314,496232
22-05-2012,592.5,592.5,582.549988,585.575012,422.100891,456260
23-05-2012,586.5,591.075012,577.362,587.049988,423.164093,434440
24-05-2012,590,595.75,578.525024,594.161987,444.966003,383492
25-05-2012,588,596,587.888,593,444.095795,215352
28-05-2012,598.75,598.763,591,596.911987,447.025513,278980
29-05-2012,599.674988,605.75,594.525024,601.737,450.638824,292400
30-05-2012,602.5,612.924988,597.937988,605.612,453.540894,333876
31-05-2012,604.987,624.25,597.562012,609.963013,456.799255,285964
1/6/2012,610,610,594.5,596.950012,447.053925,638096
4/6/2012,592.5,599.5,586.25,597.088013,447.157257,250992
5/6/2012,597,602.5,593.75,597.325012,447.334778,740828
6/6/2012,598.013,606.875,598.013,602.513,451.219971,212296
7/6/2012,606.299988,616,606.299988,613.237,459.25119,299484
8/6/2012,609.75,613.862,598.25,604.799988,452.932678,285216
11/6/2012,606.5,613,604.036987,606.737,454.383301,213588
12/6/2012,602.775024,616.588013,602.5,614.286987,460.037476,175316
13-06-2012,612.5,621.875,610.562012,617.799988,462.668396,289728
14-06-2012,617.25,627.5,614.937988,624.549988,467.723389,710828
15-06-2012,628,633.75,626,630.013,471.814636,401728
18-06-2012,633,636.099976,623.888,627.724976,470.101105,355036
19-06-2012,625,626.424988,614.075012,619.638,464.04483,339996
20-06-2012,620,621.200012,613.724976,617.661987,462.565033,281504
21-06-2012,613.75,625.362,610.575012,623.049988,466.600067,228996
22-06-2012,612.25,621.062012,610.75,618.775024,463.39856,615456
25-06-2012,621,622.362,614.75,617.088013,462.135132,762556
26-06-2012,613.75,614,607.825012,610.625,457.294983,319352
27-06-2012,612.763,618.5,610.513,617.138,462.172546,196824
28-06-2012,618.75,624.013,612.849976,618.174988,462.949219,718720
29-06-2012,622.525024,628.75,618.75,625.638,468.538239,231072
2/7/2012,624.25,629.75,622.763,625.275024,468.266449,189192
3/7/2012,627.5,628,619.25,623.937988,467.265137,198720
4/7/2012,624,626.075012,617.5,619.825012,464.184906,304992
5/7/2012,620,621.786987,616.25,620.049988,464.353333,504804
6/7/2012,622.25,622.25,609.775024,610.963013,457.548187,288132
9/7/2012,607.5,617.25,600.75,609.200012,456.227875,237616
10/7/2012,612.5,615.5,609,614.775024,460.402924,193240
11/7/2012,612.474976,625.849976,611,616.588013,461.760712,535592
12/7/2012,567.5,570,554.013,566.312012,424.109161,4976016
13-07-2012,559.924988,564.650024,555.025024,556.950012,417.097992,1301596
16-07-2012,559.75,560.513,541,543.150024,406.763275,1404020
17-07-2012,546.25,549.424988,540.75,542.713013,406.436005,1031536
18-07-2012,543.25,547.325012,540.875,543.950012,407.362396,390472
19-07-2012,550,562.125,548.75,560.713013,419.916168,727192
20-07-2012,561.25,561.25,551.487,554.400024,415.188324,347368
23-07-2012,550,552.5,545.25,546.536987,409.299774,334588
24-07-2012,549.950012,552.75,541.575012,542.338013,406.155121,275604
25-07-2012,543.75,544.974976,537.5,541.950012,405.864563,455168
26-07-2012,541.75,541.75,525.411987,531.25,397.851349,692948
27-07-2012,540.275024,541.200012,527.786987,537.213013,402.317078,346656
30-07-2012,538.812012,553.75,538.812012,552.362,413.662018,334252
31-07-2012,552.5,558.075012,546.275024,556.849976,417.023041,345460
1/8/2012,557.25,557.963013,550.5,554.763,415.460175,206128
2/8/2012,553.75,557,549.25,551.463013,412.988861,126440
3/8/2012,549.5,555,546.525024,552.325012,413.634369,225192
6/8/2012,554,558.25,551.875,553.388,414.43045,141196
7/8/2012,556.5,567.125,556.049988,563.924988,422.321533,370348
8/8/2012,567,572.75,564.786987,570.474976,427.226837,501144
9/8/2012,571.5,577.487,567.775024,569.75,426.683899,301904
10/8/2012,569,580,566.25,578.286987,433.07724,315092
13-08-2012,575.5,582.5,575.036987,579.724976,434.154114,184152
14-08-2012,578,583.5,572.5,582.487,436.222595,210500
16-08-2012,582.487,582.487,575.549988,578.562012,433.283142,160572
17-08-2012,580,588.75,579.437988,587.849976,440.238922,383732
21-08-2012,587.849976,609.687988,587.849976,601.763,450.658325,646268
22-08-2012,601.5,609,598.174988,607.349976,454.842346,372552
23-08-2012,608.5,619.450012,605.799988,617.875,462.724579,425464
24-08-2012,612.25,614.763,609.349976,611.338013,457.82901,243924
27-08-2012,605.799988,611.5,601.463013,602.638,451.313599,171772
28-08-2012,599.862,612.375,599.862,605.849976,453.719086,306964
29-08-2012,605.25,605.25,595.888,597.424988,447.409607,188072
30-08-2012,595.75,600.950012,592.5,597.75,447.653076,246460
31-08-2012,597.25,597.5,590.062012,593.312012,444.329437,204404
3/9/2012,592.75,599.911987,590.825012,592.388,443.637421,210220
4/9/2012,591.5,592.5,585.700012,590.599976,442.298309,153748
5/9/2012,587,588.974976,577.5,584.612,437.814056,271620
6/9/2012,587.5,606.5,587.25,605.549988,453.494446,521804
7/9/2012,611.75,622.487,611.75,620.75,464.877625,389808
10/9/2012,623.75,631.987,619.588013,627.75,470.119934,437144
11/9/2012,624.25,633.812012,620,632.174988,473.433746,322888
12/9/2012,633.674988,637.5,630.424988,634.224976,474.968933,300820
13-09-2012,634.25,640.25,629.575012,637.987,477.786377,269728
14-09-2012,645.75,660.612,645.75,658.200012,492.923828,708608
17-09-2012,661.75,662,636.763,640.650024,479.78067,382000
18-09-2012,643,654.875,643,649.911987,486.716949,265856
20-09-2012,649.911987,660.5,638.661987,653.888,489.694611,300072
21-09-2012,654.987,662.161987,646.875,648.661987,485.780792,389592
24-09-2012,648.661987,652,643.75,650.099976,486.857758,224112
25-09-2012,647.25,652.5,647,649.013,486.043701,169152
26-09-2012,645.536987,649.724976,642.25,646.700012,484.311493,166168
27-09-2012,647.75,650,633.263,637.174988,477.178284,223980
28-09-2012,642.25,644.75,632.049988,633.5,474.426025,265484
1/10/2012,637.025024,655,637.025024,652.275024,488.486572,286068
3/10/2012,652.275024,654.75,640.562012,644.638,482.767273,299460
4/10/2012,642.786987,648.362,639.312012,643.849976,482.177185,321540
5/10/2012,643,646,591.599976,631.974976,473.283905,379048
8/10/2012,631,635.75,619.062012,622.724976,466.35672,414676
9/10/2012,625.562012,637,621.013,634.237,474.977997,291136
10/10/2012,627,631.924988,623,626.062012,468.855774,269096
11/10/2012,622.875,644.237,620.5,632.862,473.948273,752416
12/10/2012,587.5,611.700012,579.25,598.911987,448.523224,5486312
15-10-2012,596.5,603.388,588.75,591.424988,442.916229,982840
16-10-2012,593,597.25,586.75,588.612,440.80957,600732
17-10-2012,592.75,594.437988,589.275024,591.937988,443.300385,285208
18-10-2012,591.75,598.388,586.25,593.950012,456.371857,500600
19-10-2012,594.062012,598.950012,592.013,595.825012,457.812561,569248
22-10-2012,593.75,599.575012,592.513,596.549988,458.369629,300740
23-10-2012,591.5,594.424988,586.661987,588.075012,451.857758,813744
25-10-2012,588.075012,588.75,582.911987,586.237,450.445496,1211128
29-10-2012,584.5,585.75,576.924988,583.575012,448.400085,483708
30-10-2012,581.75,591.237,581.75,589.338013,452.828217,299004
31-10-2012,585.799988,593.5,585.799988,590.875,454.009155,573520
1/11/2012,590,591.25,585.362,590.700012,453.874664,201132
2/11/2012,591.224976,601.088013,591.224976,597.286987,458.935883,344064
5/11/2012,595.049988,598.5,592.5,594.674988,456.928986,185664
6/11/2012,595,601.487,593,595.974976,457.927765,1544448
7/11/2012,595.5,603.099976,593.911987,599.799988,460.866852,190844
8/11/2012,594,595.75,591.125,593.700012,456.17981,233204
9/11/2012,591.25,591.25,586.275024,587.286987,451.252258,208636
12/11/2012,588.75,592,583.775024,590.099976,453.413666,1788736
15-11-2012,589.25,590.838013,569.724976,573.525024,440.67804,373948
16-11-2012,575,596.463013,572.75,585.463013,449.8508,444532
19-11-2012,586.5,594.900024,584.437988,589.974976,453.317596,249608
20-11-2012,593.25,593.474976,578.700012,581.349976,446.690399,270224
21-11-2012,582.5,591.25,580.400024,587.088013,451.099304,217672
22-11-2012,587.5,598.25,583.911987,596.187988,458.091492,302760
23-11-2012,593.75,599.638,589.150024,594,456.410309,194348
26-11-2012,597.525024,605,597.525024,604.150024,464.209198,171772
27-11-2012,605.013,619.25,604.150024,617.286987,474.303284,383736
29-11-2012,617.286987,617.286987,606.411987,611.213013,469.63623,217356
30-11-2012,611.25,618.763,606.525024,609.150024,468.051147,203064
3/12/2012,610.5,613.25,605.838013,609,467.935883,161792
4/12/2012,607.5,611.25,604,607.325012,466.648804,148092
5/12/2012,606.25,606.987,592.25,595.575012,457.620544,538452
6/12/2012,597.075012,599.5,578.875,584.625,449.206848,568668
7/12/2012,583.75,587.463013,577.75,579.924988,445.595581,463876
10/12/2012,577.75,586.125,574.5,577.400024,443.655426,363808
11/12/2012,579.5,584,571.025024,573.525024,440.67804,372020
12/12/2012,576.263,580.75,571.75,574.724976,441.600037,622468
13-12-2012,575.325012,578.375,568.75,570.75,438.545776,282664
14-12-2012,568.5,573.862,566.763,569.312012,437.440796,239500
17-12-2012,569.224976,573,564.036987,566.138,435.002106,258524
18-12-2012,566,568.75,561.275024,567.650024,436.163818,271540
19-12-2012,568,574.862,567.75,573.838013,440.918518,274784
20-12-2012,575,577.513,570.049988,574.700012,441.580811,317612
21-12-2012,573.799988,580.349976,571.075012,573.125,440.370667,236052
24-12-2012,575.263,581.974976,575.263,579.737,445.45105,154920
26-12-2012,579.737,582.911987,576.213013,577.825012,443.981995,147720
27-12-2012,581.25,582.312012,569.286987,571.713013,439.285767,159968
28-12-2012,575,580.5,572.549988,579.599976,445.345795,195228
31-12-2012,579.599976,581.25,575.950012,579.625,445.36499,296372
1/1/2013,581.275024,582.286987,575.75,577.075012,443.405701,132824
2/1/2013,578.75,582.338013,575.713013,576.900024,443.271271,180652
3/1/2013,579.5,586.200012,577.599976,584.075012,448.784302,307276
4/1/2013,586.5,588.700012,583.299988,587.075012,451.089386,365556
7/1/2013,587,595,584.174988,593.674988,456.160583,313484
8/1/2013,591.25,592,580.549988,585.299988,449.725464,359372
9/1/2013,587.487,590.5,580.687988,582.049988,447.228302,194908
10/1/2013,582.5,585.5,577.25,580.088013,445.720856,422192
11/1/2013,626.974976,680,626.974976,678.150024,521.06842,6487952
14-01-2013,681.875,708.75,681.875,701.812012,539.249451,2852940
15-01-2013,701.75,702.5,693.612,697.487,535.926392,858964
16-01-2013,694.5,697.5,688.25,692.763,532.29657,384288
17-01-2013,695.775024,701.5,695,699.049988,537.127319,696668
18-01-2013,699.5,701.888,694.286987,697.450012,535.897949,283348
21-01-2013,691.25,702.5,691.25,699.5,537.473145,284212
22-01-2013,696.562012,699.487,694.299988,695.875,534.687744,191536
23-01-2013,694.150024,699.25,693.763,697.213013,535.715759,251308
24-01-2013,701.312012,706.625,697.5,699.275024,537.300232,580844
25-01-2013,701.25,705.75,698,703.661987,540.671021,248000
28-01-2013,701.775024,706.974976,700,702.513,539.788147,371496
29-01-2013,700.25,706,697.187988,699.599976,537.549866,219764
30-01-2013,699.525024,702.463013,695.5,698.125,536.416626,240092
31-01-2013,697.5,701.25,692.5,697.187988,535.696594,275572
1/2/2013,697.25,699.950012,687.924988,692.737,532.276672,276748
4/2/2013,694.25,696.125,686.625,690.588013,530.625427,207076
5/2/2013,687.549988,695,687.549988,689.513,529.799377,135528
6/2/2013,693.013,695,688.5,693.599976,532.939636,103796
7/2/2013,695.625,699.5,694.638,697.450012,535.897949,298764
8/2/2013,697.25,703.638,693.200012,697.075012,535.609741,321756
11/2/2013,700,703.25,696.174988,697.661987,536.06073,394268
12/2/2013,693.75,693.763,685.75,688.661987,529.145508,86520
13-02-2013,687.5,699.200012,685,697.325012,535.801819,242632
14-02-2013,697.786987,706.25,697.786987,703.237,540.344543,308460
15-02-2013,697,701.713013,692.536987,696.299988,535.014343,105332
18-02-2013,696.924988,696.924988,690.75,694.138,533.353027,58948
19-02-2013,694.5,706.25,691.299988,704.75,541.507019,146736
20-02-2013,705,707.5,701.987,704.963013,541.670654,201784
21-02-2013,698.75,704.911987,698.25,701.687988,539.154297,258348
22-02-2013,699.75,713.75,699.75,709.138,544.878601,595912
25-02-2013,716.263,731,715.588013,729.299988,560.370361,865332
26-02-2013,728.25,742.5,727.25,740.025024,568.611206,681940
27-02-2013,737.375,737.375,725.661987,728.450012,559.717407,269864
28-02-2013,728,733.75,721.5,726.5,558.218994,241256
1/3/2013,722.5,740,720.75,727.112,558.68927,202812
4/3/2013,729,735.25,718.299988,725.75,557.6427,389804
5/3/2013,729.5,734.75,728.150024,730.237,561.090393,225768
6/3/2013,735,743.575012,732.625,741.612,569.830566,483688
7/3/2013,745,752.5,744,751.187988,577.188416,701212
8/3/2013,747,747.5,739.375,742.549988,570.551331,232308
11/3/2013,745,747.25,732.625,736.437988,565.855103,162112
12/3/2013,733.5,736.187988,728.25,729.400024,560.447327,206728
13-03-2013,724.75,724.75,713.724976,715.612,549.853088,186492
14-03-2013,718.25,722.5,710.775024,718.724976,552.244934,275308
15-03-2013,717.349976,727.687988,717.349976,720.924988,553.935303,265144
18-03-2013,718.5,722.5,713.25,715.349976,549.651672,110824
19-03-2013,717.5,721.674988,710.75,714.112,548.700439,139180
20-03-2013,715,718.75,707.25,717.312012,551.159241,118660
21-03-2013,720.825012,723.224976,716,719.125,552.552246,251504
22-03-2013,712.5,718.5,707.513,715.150024,549.498047,201468
25-03-2013,703.75,716.224976,703.75,713.349976,548.114929,264928
26-03-2013,710.5,717,708.263,713.575012,548.287903,99432
28-03-2013,713.575012,727.25,713.575012,722.474976,555.126282,471988
1/4/2013,722.474976,738.400024,722.474976,735.812012,565.374023,321428
2/4/2013,733.25,746.724976,729.763,742.536987,570.541321,256176
3/4/2013,736.25,748.75,736.25,741,569.360352,154408
4/4/2013,737.5,738.75,718.437988,720.713013,553.772522,199232
5/4/2013,718.25,724.338013,712.75,715.963013,550.12262,148068
8/4/2013,712.75,717.650024,707.25,708.286987,544.224792,109000
9/4/2013,709.974976,709.974976,688.888,691.588013,531.393799,221312
10/4/2013,700.075012,706.75,694.5,703.312012,540.402039,337336
11/4/2013,715.25,733.325012,708.763,729.463013,560.495667,598560
12/4/2013,656.525024,656.525024,567,573.862,440.936981,7721828
15-04-2013,572.5,588.737,551.5,583.487,448.332397,3940504
16-04-2013,581,581.224976,571.849976,573.487,440.648773,870240
17-04-2013,577.5,577.786987,562.525024,570.463013,438.325287,1128604
18-04-2013,569.75,580.5,569.75,573.849976,440.927643,802732
22-04-2013,573.849976,575,556,561.112,431.140228,1214680
23-04-2013,561.75,568,561.25,565.525024,434.531097,449804
25-04-2013,565.525024,565.525024,555.5,556.763,427.798615,1716060
26-04-2013,556.213013,559.700012,550.375,553.075012,424.964844,909268
29-04-2013,552.25,562.25,547.5,557.263,428.1828,1465480
30-04-2013,559.724976,560.75,555.650024,558.612,429.219299,439368
2/5/2013,558.612,572.5,558.612,571.724976,439.294952,434956
3/5/2013,574.25,580.474976,570.161987,576.950012,443.309662,569440
6/5/2013,578.75,586.25,578.75,585.349976,449.763977,234136
7/5/2013,587.5,588.75,581.25,587.150024,451.147003,575168
8/5/2013,591,593.5,584.575012,587.638,451.521881,367240
9/5/2013,586.5,592.224976,586.5,589.974976,453.317596,179816
10/5/2013,591,596.25,589.5,592.687988,455.402191,197640
13-05-2013,587.812012,590,582.875,585.088013,449.562622,264040
14-05-2013,585,592.450012,585,587.900024,451.723297,122288
15-05-2013,587.5,592.75,586.650024,590.049988,453.375244,219592
16-05-2013,590,590.088013,578.838013,583.036987,447.986694,254144
17-05-2013,583.75,592.237,583.75,587.700012,451.569611,217272
20-05-2013,584.062012,595.549988,584.062012,593.900024,456.333466,358460
21-05-2013,593.474976,603.700012,591.575012,599.362,460.530243,301564
22-05-2013,598.775024,607.937988,594.612,597.088013,458.78302,334536
23-05-2013,593.5,604.5,588.75,589.724976,453.125549,214344
24-05-2013,590,595.450012,583.763,586.724976,450.820465,122024
27-05-2013,586.362,595,582.700012,591.588013,454.557037,205524
28-05-2013,591.5,594.75,588.875,591.588013,454.557037,126996
29-05-2013,591.5,597.638,583.437988,587.625,451.511963,165912
30-05-2013,584.25,587.125,578.937988,585.536987,471.575409,416676
31-05-2013,587.5,605,587.049988,601.900024,484.753754,357832
3/6/2013,631.200012,656.224976,619.088013,628.487,506.166168,1960940
4/6/2013,622.424988,629.724976,616,623.763,502.361572,513240
5/6/2013,620,622.588013,613.474976,615.525024,495.726959,241460
6/6/2013,612.775024,613.062012,603.75,606.875,488.760376,242792
7/6/2013,607,618.474976,605,611.724976,492.666473,233776
10/6/2013,615.450012,624.463013,615,621.763,500.750854,178600
11/6/2013,622.5,628.5,616.263,618.487,498.112366,245420
12/6/2013,616.224976,626.25,603.275024,605.987,488.045349,235480
13-06-2013,605.25,606.612,593.799988,594.775024,479.015472,175200
14-06-2013,595.312012,602.25,594.013,598.737,482.206329,193396
17-06-2013,601.75,606.737,598.775024,605.362,487.54187,122308
18-06-2013,607.5,615,606.650024,611.900024,492.807526,149052
19-06-2013,611.25,612,601.838013,609.5,490.874634,178756
20-06-2013,605.187988,611.862,585.75,591.724976,476.559052,279296
21-06-2013,592.5,607.5,592.5,604.786987,487.078766,236500
24-06-2013,602,602.5,588,595.062012,479.246582,223488
25-06-2013,594.5,596.5,586.638,594.5,478.793915,360220
26-06-2013,597.5,603,593.036987,599.388,482.730591,134756
27-06-2013,603,624.062012,603,619.237,498.716492,378548
28-06-2013,622,625,606.5,623.312012,501.998322,316764
1/7/2013,615,620,610.075012,611.888,492.797729,132772
2/7/2013,610.25,616,600.525024,601.388,484.34137,165604
3/7/2013,599.75,612.75,598.213013,601.325012,484.290649,205232
4/7/2013,605,617.474976,605,615.125,495.404724,419440
5/7/2013,617.450012,620.25,609.575012,613.612,494.186218,235720
8/7/2013,618.763,624.349976,615.062012,617.924988,497.659698,176596
9/7/2013,619.25,628,619.25,623.924988,502.492096,453044
10/7/2013,626.25,630,623.562012,625.25,503.559174,312844
11/7/2013,632.575012,640.862,626.575012,631.687988,508.744141,483908
12/7/2013,694.849976,726.25,687.25,700.687988,564.31488,3380104
15-07-2013,697.825012,697.825012,682.263,685.463013,552.053101,661844
